answerFile	experiment	item	condition	participant	ProContext	PerContext	PerContextShort	Context	ContextOriginal	contextFile	response	Contour	Country	Province	BirthYear	Born	Gender	corpusC	item.Prod	participant.Prod
contour_1656_4_3.wav	contPer5	98	2	1950	Intended Implication	Intended Incredulity	Incredulity	Intended Implication	Original Intended Implication	contRecord_2_4_3.wav	6	RFR	NA	NA	1992	NA	Female	Yes	4	1656
contour_1656_4_3.wav	contPer5	98	3	1960	Intended Implication	Intended Implication	Implication	Intended Implication	Original Intended Implication	contRecord_3_4_3.wav	1	RFR	NA	NA	1992	NA	Female	Yes	4	1656
contour_1656_4_3.wav	contPer5	98	3	1966	Intended Implication	Intended Implication	Implication	Intended Implication	Original Intended Implication	contRecord_3_4_3.wav	1	RFR	NA	NA	1992	NA	Female	Yes	4	1656
contour_1656_5_1.wav	contPer5	18	2	1943	Intended Contradiction	Intended Incredulity	Incredulity	Intended Contradiction	Original Intended Contradiction	contRecord_2_5_3.wav	1	Fall	NA	NA	1992	NA	Female	Yes	5	1656
contour_1656_5_1.wav	contPer5	18	2	1960	Intended Contradiction	Intended Incredulity	Incredulity	Intended Contradiction	Original Intended Contradiction	contRecord_2_5_3.wav	5	Fall	NA	NA	1992	NA	Female	Yes	5	1656
contour_1656_5_1.wav	contPer5	18	3	1967	Intended Contradiction	Intended Implication	Implication	Intended Contradiction	Original Intended Contradiction	contRecord_3_5_3.wav	7	Fall	NA	NA	1992	NA	Female	Yes	5	1656
contour_1656_5_1.wav	contPer5	18	3	1969	Intended Contradiction	Intended Implication	Implication	Intended Contradiction	Original Intended Contradiction	contRecord_3_5_3.wav	8	Fall	NA	NA	1992	NA	Female	Yes	5	1656
contour_1656_5_1.wav	contPer5	18	1	1968	Intended Contradiction	Intended Contradiction	Contradiction	Intended Contradiction	Original Intended Contradiction	contRecord_1_5_3.wav	5	Fall	NA	NA	1992	NA	Female	Yes	5	1656
contour_1656_5_1.wav	contPer5	18	3	1893	Intended Contradiction	Intended Implication	Implication	Intended Contradiction	Original Intended Contradiction	contRecord_3_5_3.wav	7	Fall	NA	NA	1992	NA	Female	Yes	5	1656
contour_1656_5_1.wav	contPer5	18	1	1979	Intended Contradiction	Intended Contradiction	Contradiction	Intended Contradiction	Original Intended Contradiction	contRecord_1_5_3.wav	6	Fall	NA	NA	1992	NA	Female	Yes	5	1656
contour_1656_5_1.wav	contPer5	18	2	1966	Intended Contradiction	Intended Incredulity	Incredulity	Intended Contradiction	Original Intended Contradiction	contRecord_2_5_3.wav	1	Fall	NA	NA	1992	NA	Female	Yes	5	1656
contour_1656_5_1.wav	contPer5	18	2	1975	Intended Contradiction	Intended Incredulity	Incredulity	Intended Contradiction	Original Intended Contradiction	contRecord_2_5_3.wav	2	Fall	NA	NA	1992	NA	Female	Yes	5	1656
contour_1656_5_1.wav	contPer5	18	3	1982	Intended Contradiction	Intended Implication	Implication	Intended Contradiction	Original Intended Contradiction	contRecord_3_5_3.wav	3	Fall	NA	NA	1992	NA	Female	Yes	5	1656
contour_1656_5_1.wav	contPer5	18	1	1950	Intended Contradiction	Intended Contradiction	Contradiction	Intended Contradiction	Original Intended Contradiction	contRecord_1_5_3.wav	6	Fall	NA	NA	1992	NA	Female	Yes	5	1656
contour_1656_5_1.wav	contPer5	18	3	1928	Intended Contradiction	Intended Implication	Implication	Intended Contradiction	Original Intended Contradiction	contRecord_3_5_3.wav	3	Fall	NA	NA	1992	NA	Female	Yes	5	1656
contour_1656_5_1.wav	contPer5	18	2	1970	Intended Contradiction	Intended Incredulity	Incredulity	Intended Contradiction	Original Intended Contradiction	contRecord_2_5_3.wav	3	Fall	NA	NA	1992	NA	Female	Yes	5	1656
contour_1656_5_1.wav	contPer5	18	1	1972	Intended Contradiction	Intended Contradiction	Contradiction	Intended Contradiction	Original Intended Contradiction	contRecord_1_5_3.wav	1	Fall	NA	NA	1992	NA	Female	Yes	5	1656
contour_1656_5_1.wav	contPer5	18	1	1980	Intended Contradiction	Intended Contradiction	Contradiction	Intended Contradiction	Original Intended Contradiction	contRecord_1_5_3.wav	1	Fall	NA	NA	1992	NA	Female	Yes	5	1656
contour_1656_5_1.wav	contPer5	18	1	31	Intended Contradiction	Intended Contradiction	Contradiction	Intended Contradiction	Original Intended Contradiction	contRecord_1_5_3.wav	1	Fall	NA	NA	1992	NA	Female	Yes	5	1656
contour_1656_5_2.wav	contPer7	39	3	2055	Intended Incredulity	Intended Implication	Implication	Intended Incredulity	Original Intended Incredulity	contRecord_3_5_3.wav	1	Yes/No Rise	NA	NA	1992	NA	Female	Yes	5	1656
contour_1656_5_2.wav	contPer7	39	3	2046	Intended Incredulity	Intended Implication	Implication	Intended Incredulity	Original Intended Incredulity	contRecord_3_5_3.wav	2	Yes/No Rise	NA	NA	1992	NA	Female	Yes	5	1656
contour_1656_5_2.wav	contPer7	39	2	2041	Intended Incredulity	Intended Incredulity	Incredulity	Intended Incredulity	Original Intended Incredulity	contRecord_2_5_3.wav	7	Yes/No Rise	NA	NA	1992	NA	Female	Yes	5	1656
contour_1656_5_2.wav	contPer7	39	1	2051	Intended Incredulity	Intended Contradiction	Contradiction	Intended Incredulity	Original Intended Incredulity	contRecord_1_5_3.wav	1	Yes/No Rise	NA	NA	1992	NA	Female	Yes	5	1656
contour_1656_5_2.wav	contPer7	39	1	2042	Intended Incredulity	Intended Contradiction	Contradiction	Intended Incredulity	Original Intended Incredulity	contRecord_1_5_3.wav	2	Yes/No Rise	NA	NA	1992	NA	Female	Yes	5	1656
contour_1656_5_2.wav	contPer7	39	3	2040	Intended Incredulity	Intended Implication	Implication	Intended Incredulity	Original Intended Incredulity	contRecord_3_5_3.wav	1	Yes/No Rise	NA	NA	1992	NA	Female	Yes	5	1656
contour_1656_5_2.wav	contPer7	39	2	2049	Intended Incredulity	Intended Incredulity	Incredulity	Intended Incredulity	Original Intended Incredulity	contRecord_2_5_3.wav	3	Yes/No Rise	NA	NA	1992	NA	Female	Yes	5	1656
contour_1656_5_2.wav	contPer7	39	2	2044	Intended Incredulity	Intended Incredulity	Incredulity	Intended Incredulity	Original Intended Incredulity	contRecord_2_5_3.wav	5	Yes/No Rise	NA	NA	1992	NA	Female	Yes	5	1656
contour_1656_5_2.wav	contPer7	39	2	98	Intended Incredulity	Intended Incredulity	Incredulity	Intended Incredulity	Original Intended Incredulity	contRecord_2_5_3.wav	7	Yes/No Rise	NA	NA	1992	NA	Female	Yes	5	1656
contour_1656_5_2.wav	contPer7	39	2	2053	Intended Incredulity	Intended Incredulity	Incredulity	Intended Incredulity	Original Intended Incredulity	contRecord_2_5_3.wav	6	Yes/No Rise	NA	NA	1992	NA	Female	Yes	5	1656
contour_1656_5_2.wav	contPer7	39	2	1972	Intended Incredulity	Intended Incredulity	Incredulity	Intended Incredulity	Original Intended Incredulity	contRecord_2_5_3.wav	7	Yes/No Rise	NA	NA	1992	NA	Female	Yes	5	1656
contour_1656_5_2.wav	contPer7	39	1	2054	Intended Incredulity	Intended Contradiction	Contradiction	Intended Incredulity	Original Intended Incredulity	contRecord_1_5_3.wav	1	Yes/No Rise	NA	NA	1992	NA	Female	Yes	5	1656
contour_1656_5_2.wav	contPer7	39	3	2043	Intended Incredulity	Intended Implication	Implication	Intended Incredulity	Original Intended Incredulity	contRecord_3_5_3.wav	3	Yes/No Rise	NA	NA	1992	NA	Female	Yes	5	1656
contour_1656_5_2.wav	contPer7	39	1	2045	Intended Incredulity	Intended Contradiction	Contradiction	Intended Incredulity	Original Intended Incredulity	contRecord_1_5_3.wav	3	Yes/No Rise	NA	NA	1992	NA	Female	Yes	5	1656
contour_1656_5_2.wav	contPer7	39	3	2052	Intended Incredulity	Intended Implication	Implication	Intended Incredulity	Original Intended Incredulity	contRecord_3_5_3.wav	1	Yes/No Rise	NA	NA	1992	NA	Female	Yes	5	1656
contour_1656_5_2.wav	contPer7	39	1	2035	Intended Incredulity	Intended Contradiction	Contradiction	Intended Incredulity	Original Intended Incredulity	contRecord_1_5_3.wav	1	Yes/No Rise	NA	NA	1992	NA	Female	Yes	5	1656
contour_1656_5_3.wav	contPer5	97	3	31	Intended Implication	Intended Implication	Implication	Intended Implication	Original Intended Implication	contRecord_3_5_3.wav	8	RFR	NA	NA	1992	NA	Female	Yes	5	1656
contour_1656_5_3.wav	contPer5	97	3	1950	Intended Implication	Intended Implication	Implication	Intended Implication	Original Intended Implication	contRecord_3_5_3.wav	7	RFR	NA	NA	1992	NA	Female	Yes	5	1656
contour_1656_5_3.wav	contPer5	97	1	1975	Intended Implication	Intended Contradiction	Contradiction	Intended Implication	Original Intended Implication	contRecord_1_5_3.wav	3	RFR	NA	NA	1992	NA	Female	Yes	5	1656
contour_1656_5_3.wav	contPer5	97	2	1928	Intended Implication	Intended Incredulity	Incredulity	Intended Implication	Original Intended Implication	contRecord_2_5_3.wav	1	RFR	NA	NA	1992	NA	Female	Yes	5	1656
contour_1656_5_3.wav	contPer5	97	2	1893	Intended Implication	Intended Incredulity	Incredulity	Intended Implication	Original Intended Implication	contRecord_2_5_3.wav	1	RFR	NA	NA	1992	NA	Female	Yes	5	1656
contour_1656_5_3.wav	contPer5	97	1	1943	Intended Implication	Intended Contradiction	Contradiction	Intended Implication	Original Intended Implication	contRecord_1_5_3.wav	6	RFR	NA	NA	1992	NA	Female	Yes	5	1656
contour_1656_5_3.wav	contPer5	97	3	1972	Intended Implication	Intended Implication	Implication	Intended Implication	Original Intended Implication	contRecord_3_5_3.wav	1	RFR	NA	NA	1992	NA	Female	Yes	5	1656
contour_1656_5_3.wav	contPer5	97	2	1969	Intended Implication	Intended Incredulity	Incredulity	Intended Implication	Original Intended Implication	contRecord_2_5_3.wav	8	RFR	NA	NA	1992	NA	Female	Yes	5	1656
contour_1656_5_3.wav	contPer5	97	3	1968	Intended Implication	Intended Implication	Implication	Intended Implication	Original Intended Implication	contRecord_3_5_3.wav	5	RFR	NA	NA	1992	NA	Female	Yes	5	1656
contour_1656_5_3.wav	contPer5	97	3	1979	Intended Implication	Intended Implication	Implication	Intended Implication	Original Intended Implication	contRecord_3_5_3.wav	NA	RFR	NA	NA	1992	NA	Female	Yes	5	1656
contour_1656_5_3.wav	contPer5	97	1	1966	Intended Implication	Intended Contradiction	Contradiction	Intended Implication	Original Intended Implication	contRecord_1_5_3.wav	3	RFR	NA	NA	1992	NA	Female	Yes	5	1656
contour_1656_5_3.wav	contPer5	97	2	1982	Intended Implication	Intended Incredulity	Incredulity	Intended Implication	Original Intended Implication	contRecord_2_5_3.wav	6	RFR	NA	NA	1992	NA	Female	Yes	5	1656
contour_1656_5_3.wav	contPer5	97	2	1967	Intended Implication	Intended Incredulity	Incredulity	Intended Implication	Original Intended Implication	contRecord_2_5_3.wav	1	RFR	NA	NA	1992	NA	Female	Yes	5	1656
contour_1656_5_3.wav	contPer5	97	1	1970	Intended Implication	Intended Contradiction	Contradiction	Intended Implication	Original Intended Implication	contRecord_1_5_3.wav	6	RFR	NA	NA	1992	NA	Female	Yes	5	1656
contour_1656_5_3.wav	contPer5	97	1	1960	Intended Implication	Intended Contradiction	Contradiction	Intended Implication	Original Intended Implication	contRecord_1_5_3.wav	5	RFR	NA	NA	1992	NA	Female	Yes	5	1656
contour_1656_5_3.wav	contPer5	97	3	1980	Intended Implication	Intended Implication	Implication	Intended Implication	Original Intended Implication	contRecord_3_5_3.wav	8	RFR	NA	NA	1992	NA	Female	Yes	5	1656
contour_1656_6_1.wav	contPer4	11	3	1963	Intended Contradiction	Intended Implication	Implication	Intended Contradiction	Original Intended Contradiction	contRecord_3_6_3.wav	7	Fall	NA	NA	1992	NA	Female	Yes	6	1656
contour_1656_6_1.wav	contPer4	11	2	1855	Intended Contradiction	Intended Incredulity	Incredulity	Intended Contradiction	Original Intended Contradiction	contRecord_2_6_3.wav	1	Fall	NA	NA	1992	NA	Female	Yes	6	1656
contour_1656_6_1.wav	contPer4	11	1	98	Intended Contradiction	Intended Contradiction	Contradiction	Intended Contradiction	Original Intended Contradiction	contRecord_1_6_3.wav	7	Fall	NA	NA	1992	NA	Female	Yes	6	1656
contour_1656_6_1.wav	contPer4	11	2	1680	Intended Contradiction	Intended Incredulity	Incredulity	Intended Contradiction	Original Intended Contradiction	contRecord_2_6_3.wav	1	Fall	NA	NA	1992	NA	Female	Yes	6	1656
contour_1656_6_1.wav	contPer4	11	1	1964	Intended Contradiction	Intended Contradiction	Contradiction	Intended Contradiction	Original Intended Contradiction	contRecord_1_6_3.wav	8	Fall	NA	NA	1992	NA	Female	Yes	6	1656
contour_1656_6_1.wav	contPer4	11	1	1877	Intended Contradiction	Intended Contradiction	Contradiction	Intended Contradiction	Original Intended Contradiction	contRecord_1_6_3.wav	8	Fall	NA	NA	1992	NA	Female	Yes	6	1656
contour_1656_6_1.wav	contPer4	11	2	1965	Intended Contradiction	Intended Incredulity	Incredulity	Intended Contradiction	Original Intended Contradiction	contRecord_2_6_3.wav	1	Fall	NA	NA	1992	NA	Female	Yes	6	1656
contour_1656_6_1.wav	contPer4	11	1	1886	Intended Contradiction	Intended Contradiction	Contradiction	Intended Contradiction	Original Intended Contradiction	contRecord_1_6_3.wav	6	Fall	NA	NA	1992	NA	Female	Yes	6	1656
contour_1656_6_1.wav	contPer4	11	3	1926	Intended Contradiction	Intended Implication	Implication	Intended Contradiction	Original Intended Contradiction	contRecord_3_6_3.wav	3	Fall	NA	NA	1992	NA	Female	Yes	6	1656
contour_1656_6_1.wav	contPer4	11	3	1612	Intended Contradiction	Intended Implication	Implication	Intended Contradiction	Original Intended Contradiction	contRecord_3_6_3.wav	4	Fall	NA	NA	1992	NA	Female	Yes	6	1656
contour_1656_6_1.wav	contPer4	11	2	1919	Intended Contradiction	Intended Incredulity	Incredulity	Intended Contradiction	Original Intended Contradiction	contRecord_2_6_3.wav	1	Fall	NA	NA	1992	NA	Female	Yes	6	1656
contour_1656_6_1.wav	contPer4	11	3	1471	Intended Contradiction	Intended Implication	Implication	Intended Contradiction	Original Intended Contradiction	contRecord_3_6_3.wav	6	Fall	NA	NA	1992	NA	Female	Yes	6	1656
contour_1656_6_1.wav	contPer4	11	3	1617	Intended Contradiction	Intended Implication	Implication	Intended Contradiction	Original Intended Contradiction	contRecord_3_6_3.wav	1	Fall	NA	NA	1992	NA	Female	Yes	6	1656
contour_1656_6_1.wav	contPer4	11	3	1878	Intended Contradiction	Intended Implication	Implication	Intended Contradiction	Original Intended Contradiction	contRecord_3_6_3.wav	5	Fall	NA	NA	1992	NA	Female	Yes	6	1656
contour_1656_6_1.wav	contPer4	11	2	1962	Intended Contradiction	Intended Incredulity	Incredulity	Intended Contradiction	Original Intended Contradiction	contRecord_2_6_3.wav	3	Fall	NA	NA	1992	NA	Female	Yes	6	1656
contour_1656_6_2.wav	contPer7	37	3	2054	Intended Incredulity	Intended Implication	Implication	Intended Incredulity	Original Intended Incredulity	contRecord_3_6_3.wav	1	Yes/No Rise	NA	NA	1992	NA	Female	Yes	6	1656
contour_1656_6_2.wav	contPer7	37	1	98	Intended Incredulity	Intended Contradiction	Contradiction	Intended Incredulity	Original Intended Incredulity	contRecord_1_6_3.wav	3	Yes/No Rise	NA	NA	1992	NA	Female	Yes	6	1656
contour_1656_6_2.wav	contPer7	37	2	2043	Intended Incredulity	Intended Incredulity	Incredulity	Intended Incredulity	Original Intended Incredulity	contRecord_2_6_3.wav	3	Yes/No Rise	NA	NA	1992	NA	Female	Yes	6	1656
contour_1656_6_2.wav	contPer7	37	1	2049	Intended Incredulity	Intended Contradiction	Contradiction	Intended Incredulity	Original Intended Incredulity	contRecord_1_6_3.wav	2	Yes/No Rise	NA	NA	1992	NA	Female	Yes	6	1656
contour_1656_6_2.wav	contPer7	37	2	2055	Intended Incredulity	Intended Incredulity	Incredulity	Intended Incredulity	Original Intended Incredulity	contRecord_2_6_3.wav	8	Yes/No Rise	NA	NA	1992	NA	Female	Yes	6	1656
contour_1656_6_2.wav	contPer7	37	2	2040	Intended Incredulity	Intended Incredulity	Incredulity	Intended Incredulity	Original Intended Incredulity	contRecord_2_6_3.wav	8	Yes/No Rise	NA	NA	1992	NA	Female	Yes	6	1656
contour_1656_6_2.wav	contPer7	37	1	2053	Intended Incredulity	Intended Contradiction	Contradiction	Intended Incredulity	Original Intended Incredulity	contRecord_1_6_3.wav	2	Yes/No Rise	NA	NA	1992	NA	Female	Yes	6	1656
contour_1656_6_2.wav	contPer7	37	3	2035	Intended Incredulity	Intended Implication	Implication	Intended Incredulity	Original Intended Incredulity	contRecord_3_6_3.wav	1	Yes/No Rise	NA	NA	1992	NA	Female	Yes	6	1656
contour_1656_6_2.wav	contPer7	37	3	2051	Intended Incredulity	Intended Implication	Implication	Intended Incredulity	Original Intended Incredulity	contRecord_3_6_3.wav	2	Yes/No Rise	NA	NA	1992	NA	Female	Yes	6	1656
contour_1656_6_2.wav	contPer7	37	3	2045	Intended Incredulity	Intended Implication	Implication	Intended Incredulity	Original Intended Incredulity	contRecord_3_6_3.wav	2	Yes/No Rise	NA	NA	1992	NA	Female	Yes	6	1656
contour_1656_6_2.wav	contPer7	37	1	2044	Intended Incredulity	Intended Contradiction	Contradiction	Intended Incredulity	Original Intended Incredulity	contRecord_1_6_3.wav	1	Yes/No Rise	NA	NA	1992	NA	Female	Yes	6	1656
contour_1656_6_2.wav	contPer7	37	3	2042	Intended Incredulity	Intended Implication	Implication	Intended Incredulity	Original Intended Incredulity	contRecord_3_6_3.wav	4	Yes/No Rise	NA	NA	1992	NA	Female	Yes	6	1656
contour_1656_6_2.wav	contPer7	37	1	1972	Intended Incredulity	Intended Contradiction	Contradiction	Intended Incredulity	Original Intended Incredulity	contRecord_1_6_3.wav	3	Yes/No Rise	NA	NA	1992	NA	Female	Yes	6	1656
contour_1656_6_2.wav	contPer7	37	2	2052	Intended Incredulity	Intended Incredulity	Incredulity	Intended Incredulity	Original Intended Incredulity	contRecord_2_6_3.wav	7	Yes/No Rise	NA	NA	1992	NA	Female	Yes	6	1656
contour_1656_6_2.wav	contPer7	37	1	2041	Intended Incredulity	Intended Contradiction	Contradiction	Intended Incredulity	Original Intended Incredulity	contRecord_1_6_3.wav	1	Yes/No Rise	NA	NA	1992	NA	Female	Yes	6	1656
contour_1656_6_2.wav	contPer7	37	2	2046	Intended Incredulity	Intended Incredulity	Incredulity	Intended Incredulity	Original Intended Incredulity	contRecord_2_6_3.wav	7	Yes/No Rise	NA	NA	1992	NA	Female	Yes	6	1656
contour_1656_6_3.wav	contPer6	109	1	1983	Intended Implication	Intended Contradiction	Contradiction	Intended Implication	Original Intended Implication	contRecord_1_6_3.wav	7	Fall	NA	NA	1992	NA	Female	Yes	6	1656
contour_1656_6_3.wav	contPer6	109	1	2030	Intended Implication	Intended Contradiction	Contradiction	Intended Implication	Original Intended Implication	contRecord_1_6_3.wav	1	Fall	NA	NA	1992	NA	Female	Yes	6	1656
contour_1656_6_3.wav	contPer6	109	3	1985	Intended Implication	Intended Implication	Implication	Intended Implication	Original Intended Implication	contRecord_3_6_3.wav	1	Fall	NA	NA	1992	NA	Female	Yes	6	1656
contour_1656_6_3.wav	contPer6	109	2	2025	Intended Implication	Intended Incredulity	Incredulity	Intended Implication	Original Intended Implication	contRecord_2_6_3.wav	1	Fall	NA	NA	1992	NA	Female	Yes	6	1656
contour_1656_6_3.wav	contPer6	109	2	1697	Intended Implication	Intended Incredulity	Incredulity	Intended Implication	Original Intended Implication	contRecord_2_6_3.wav	3	Fall	NA	NA	1992	NA	Female	Yes	6	1656
contour_1656_6_3.wav	contPer6	109	1	2026	Intended Implication	Intended Contradiction	Contradiction	Intended Implication	Original Intended Implication	contRecord_1_6_3.wav	8	Fall	NA	NA	1992	NA	Female	Yes	6	1656
contour_1656_6_3.wav	contPer6	109	2	1684	Intended Implication	Intended Incredulity	Incredulity	Intended Implication	Original Intended Implication	contRecord_2_6_3.wav	1	Fall	NA	NA	1992	NA	Female	Yes	6	1656
contour_1656_6_3.wav	contPer6	109	2	2035	Intended Implication	Intended Incredulity	Incredulity	Intended Implication	Original Intended Implication	contRecord_2_6_3.wav	1	Fall	NA	NA	1992	NA	Female	Yes	6	1656
contour_1656_6_3.wav	contPer6	109	1	2015	Intended Implication	Intended Contradiction	Contradiction	Intended Implication	Original Intended Implication	contRecord_1_6_3.wav	4	Fall	NA	NA	1992	NA	Female	Yes	6	1656
contour_1656_6_3.wav	contPer6	109	3	198	Intended Implication	Intended Implication	Implication	Intended Implication	Original Intended Implication	contRecord_3_6_3.wav	1	Fall	NA	NA	1992	NA	Female	Yes	6	1656
contour_1656_6_3.wav	contPer6	109	3	2027	Intended Implication	Intended Implication	Implication	Intended Implication	Original Intended Implication	contRecord_3_6_3.wav	2	Fall	NA	NA	1992	NA	Female	Yes	6	1656
contour_1656_6_3.wav	contPer6	109	1	2028	Intended Implication	Intended Contradiction	Contradiction	Intended Implication	Original Intended Implication	contRecord_1_6_3.wav	4	Fall	NA	NA	1992	NA	Female	Yes	6	1656
contour_1656_6_3.wav	contPer6	109	3	2029	Intended Implication	Intended Implication	Implication	Intended Implication	Original Intended Implication	contRecord_3_6_3.wav	1	Fall	NA	NA	1992	NA	Female	Yes	6	1656
contour_1656_6_3.wav	contPer6	109	3	2031	Intended Implication	Intended Implication	Implication	Intended Implication	Original Intended Implication	contRecord_3_6_3.wav	1	Fall	NA	NA	1992	NA	Female	Yes	6	1656
contour_1656_6_3.wav	contPer6	109	3	2034	Intended Implication	Intended Implication	Implication	Intended Implication	Original Intended Implication	contRecord_3_6_3.wav	2	Fall	NA	NA	1992	NA	Female	Yes	6	1656
contour_1656_6_3.wav	contPer6	109	2	2014	Intended Implication	Intended Incredulity	Incredulity	Intended Implication	Original Intended Implication	contRecord_2_6_3.wav	1	Fall	NA	NA	1992	NA	Female	Yes	6	1656
contour_1656_7_1.wav	contPer6	17	1	1684	Intended Contradiction	Intended Contradiction	Contradiction	Intended Contradiction	Original Intended Contradiction	contRecord_1_7_3.wav	7	Presumption Contour	NA	NA	1992	NA	Female	Yes	7	1656
contour_1656_7_1.wav	contPer6	17	2	2029	Intended Contradiction	Intended Incredulity	Incredulity	Intended Contradiction	Original Intended Contradiction	contRecord_2_7_3.wav	4	Presumption Contour	NA	NA	1992	NA	Female	Yes	7	1656
contour_1656_7_1.wav	contPer6	17	2	1985	Intended Contradiction	Intended Incredulity	Incredulity	Intended Contradiction	Original Intended Contradiction	contRecord_2_7_3.wav	1	Presumption Contour	NA	NA	1992	NA	Female	Yes	7	1656
contour_1656_7_1.wav	contPer6	17	1	1697	Intended Contradiction	Intended Contradiction	Contradiction	Intended Contradiction	Original Intended Contradiction	contRecord_1_7_3.wav	7	Presumption Contour	NA	NA	1992	NA	Female	Yes	7	1656
contour_1656_7_1.wav	contPer6	17	3	1983	Intended Contradiction	Intended Implication	Implication	Intended Contradiction	Original Intended Contradiction	contRecord_3_7_3.wav	5	Presumption Contour	NA	NA	1992	NA	Female	Yes	7	1656
contour_1656_7_1.wav	contPer6	17	3	2015	Intended Contradiction	Intended Implication	Implication	Intended Contradiction	Original Intended Contradiction	contRecord_3_7_3.wav	3	Presumption Contour	NA	NA	1992	NA	Female	Yes	7	1656
contour_1656_7_1.wav	contPer6	17	2	198	Intended Contradiction	Intended Incredulity	Incredulity	Intended Contradiction	Original Intended Contradiction	contRecord_2_7_3.wav	2	Presumption Contour	NA	NA	1992	NA	Female	Yes	7	1656
contour_1656_7_1.wav	contPer6	17	1	2014	Intended Contradiction	Intended Contradiction	Contradiction	Intended Contradiction	Original Intended Contradiction	contRecord_1_7_3.wav	7	Presumption Contour	NA	NA	1992	NA	Female	Yes	7	1656
contour_1656_7_1.wav	contPer6	17	1	2035	Intended Contradiction	Intended Contradiction	Contradiction	Intended Contradiction	Original Intended Contradiction	contRecord_1_7_3.wav	6	Presumption Contour	NA	NA	1992	NA	Female	Yes	7	1656
contour_1656_7_1.wav	contPer6	17	2	2027	Intended Contradiction	Intended Incredulity	Incredulity	Intended Contradiction	Original Intended Contradiction	contRecord_2_7_3.wav	1	Presumption Contour	NA	NA	1992	NA	Female	Yes	7	1656
contour_1656_7_1.wav	contPer6	17	2	2034	Intended Contradiction	Intended Incredulity	Incredulity	Intended Contradiction	Original Intended Contradiction	contRecord_2_7_3.wav	2	Presumption Contour	NA	NA	1992	NA	Female	Yes	7	1656
contour_1656_7_1.wav	contPer6	17	1	2025	Intended Contradiction	Intended Contradiction	Contradiction	Intended Contradiction	Original Intended Contradiction	contRecord_1_7_3.wav	8	Presumption Contour	NA	NA	1992	NA	Female	Yes	7	1656
contour_1656_7_1.wav	contPer6	17	3	2028	Intended Contradiction	Intended Implication	Implication	Intended Contradiction	Original Intended Contradiction	contRecord_3_7_3.wav	4	Presumption Contour	NA	NA	1992	NA	Female	Yes	7	1656
contour_1656_7_1.wav	contPer6	17	3	2026	Intended Contradiction	Intended Implication	Implication	Intended Contradiction	Original Intended Contradiction	contRecord_3_7_3.wav	7	Presumption Contour	NA	NA	1992	NA	Female	Yes	7	1656
contour_1656_7_1.wav	contPer6	17	3	2030	Intended Contradiction	Intended Implication	Implication	Intended Contradiction	Original Intended Contradiction	contRecord_3_7_3.wav	1	Presumption Contour	NA	NA	1992	NA	Female	Yes	7	1656
contour_1656_7_2.wav	contPer3	73	1	1286	Intended Incredulity	Intended Contradiction	Contradiction	Intended Incredulity	Original Intended Incredulity	contRecord_1_7_3.wav	1	Yes/No Rise	NA	NA	1992	NA	Female	Yes	7	1656
contour_1656_7_2.wav	contPer3	73	3	1734	Intended Incredulity	Intended Implication	Implication	Intended Incredulity	Original Intended Incredulity	contRecord_3_7_3.wav	8	Yes/No Rise	NA	NA	1992	NA	Female	Yes	7	1656
contour_1656_7_2.wav	contPer3	73	1	1403	Intended Incredulity	Intended Contradiction	Contradiction	Intended Incredulity	Original Intended Incredulity	contRecord_1_7_3.wav	2	Yes/No Rise	NA	NA	1992	NA	Female	Yes	7	1656
contour_1656_7_2.wav	contPer3	73	1	503	Intended Incredulity	Intended Contradiction	Contradiction	Intended Incredulity	Original Intended Incredulity	contRecord_1_7_3.wav	6	Yes/No Rise	NA	NA	1992	NA	Female	Yes	7	1656
contour_1656_7_2.wav	contPer3	73	3	961	Intended Incredulity	Intended Implication	Implication	Intended Incredulity	Original Intended Incredulity	contRecord_3_7_3.wav	3	Yes/No Rise	NA	NA	1992	NA	Female	Yes	7	1656
contour_1656_7_2.wav	contPer3	73	1	1323	Intended Incredulity	Intended Contradiction	Contradiction	Intended Incredulity	Original Intended Incredulity	contRecord_1_7_3.wav	1	Yes/No Rise	NA	NA	1992	NA	Female	Yes	7	1656
contour_1656_7_2.wav	contPer3	73	2	1749	Intended Incredulity	Intended Incredulity	Incredulity	Intended Incredulity	Original Intended Incredulity	contRecord_2_7_3.wav	8	Yes/No Rise	NA	NA	1992	NA	Female	Yes	7	1656
contour_1656_7_2.wav	contPer3	73	2	1673	Intended Incredulity	Intended Incredulity	Incredulity	Intended Incredulity	Original Intended Incredulity	contRecord_2_7_3.wav	8	Yes/No Rise	NA	NA	1992	NA	Female	Yes	7	1656
contour_1656_7_2.wav	contPer3	73	1	1859	Intended Incredulity	Intended Contradiction	Contradiction	Intended Incredulity	Original Intended Incredulity	contRecord_1_7_3.wav	1	Yes/No Rise	NA	NA	1992	NA	Female	Yes	7	1656
contour_1656_7_2.wav	contPer3	73	2	1080	Intended Incredulity	Intended Incredulity	Incredulity	Intended Incredulity	Original Intended Incredulity	contRecord_2_7_3.wav	7	Yes/No Rise	NA	NA	1992	NA	Female	Yes	7	1656
contour_1656_7_2.wav	contPer3	73	3	1113	Intended Incredulity	Intended Implication	Implication	Intended Incredulity	Original Intended Incredulity	contRecord_3_7_3.wav	1	Yes/No Rise	NA	NA	1992	NA	Female	Yes	7	1656
