participant	experiment	item	condition	setup	context	text	woi	contextFile	playlist	order	trialN	session	recordedFile	trialDuration	date	trialStart	trialEnd	Gender	BirthYear	Language	AudioCorpusConsent	Context	Contour	Prominence
1659	contour	4	3	You know for a fact your friend loves cheese, and many of the dishes involve Swiss cheese, for example fondue. You want to suggest that at least she's going to be able to eat that, even if you're not sure whether there'll be many other things she'll like.	We're going to a Swiss restaurant, and I'm worried that there won't be much that I'd actually want to eat.	You eat cheese	you_1 eat_2 cheese_3	contRecord_3_4_3.wav	1	13	13	1	contour_1659_4_3.wav	26.5318	14-Nov-13	16:34:28	16:34:54	Female	1992	English	yes	Intended Implication	RFR	Object
1659	contour	6	1	You know for a fact that your friend has some money because you just gave her ten dollars half an hour ago. So you're very surprised by what she says, and your answer should reflect that.	Mark was just asking me to repay him for the ticket, but I told him I don't have any money right now.	You have money	you_1 have_2 money_3	contRecord_1_6_3.wav	1	14	14	1	contour_1659_6_1.wav	18.4839	14-Nov-13	16:34:55	16:35:14	Female	1992	English	yes	Intended Contradiction	Polarity Focus	Verb
1659	contour	8	2	You know your friend really dislikes dancing and can't dance, or at least that's what she always said. So you're very surprised by what she says, and your answer should reflect that.	Matt asked me out for a dance, and I said awesome, now I just need to get a dress for the occasion.	You can dance	you_1 can_2 dance_3	contRecord_2_8_3.wav	1	15	15	1	contour_1659_8_2.wav	18.2646	14-Nov-13	16:35:14	16:35:33	Female	1992	English	yes	Intended Incredulity	Yes/No Rise	Object
1659	contour	9	1	You're surprised to hear this given that your friend has a bike in the basement of the dorm, or at least she did. So you're very surprised by what she says, and your answer should reflect that.	I can't join you today because you're going by bike, and I don't have one, so I'll just stay home.	You have a bike	you_1 have_2 a bike_3	contRecord_1_9_3.wav	1	16	16	1	contour_1659_9_1.wav	24.6613	14-Nov-13	16:35:34	16:35:58	Female	1992	English	yes	Intended Contradiction	Polarity Focus	Verb
1659	contour	7	3	You know that your friend is friends with Manuel, who just got a job at the concert venue a couple of weeks ago, and you want to suggest that he could help, even if you don't know for sure whether he could. 	The concert tonight is all sold out and I didn't get a ticket yet! I wish I knew someone who worked there who could get me in. 	You know Manuel	you_1 know_2 Manuel_3	contRecord_3_7_3.wav	1	17	17	1	contour_1659_7_3.wav	28.5263	14-Nov-13	16:36:00	16:36:28	Female	1992	English	yes	Intended Implication	RFR	Object
1659	contour	2	2	Yesterday at Starbucks you recommended a tea to your friend to which she responded, Ew, I don't drink tea! So you know for a fact that she doesn't drink tea. So you're very surprised by what she says, and your answer should reflect that.	Oh wow I went to second cup yesterday and ordered the best tea.	You drink tea	you_1 drink_2 tea_3	contRecord_2_2_3.wav	1	18	18	1	contour_1659_2_2.wav	17.5584	14-Nov-13	16:36:29	16:36:47	Female	1992	English	yes	Intended Incredulity	Yes/No Rise	Object
1659	contour	5	1	You know for a fact that your friend went shopping yesterday because you were with her when she went to the mall. So you're very surprised by what she says, and your answer should reflect that.	Today my Mom told me I'm addicted to shopping, so I told her I didn't go shopping at all yesterday.	You went shopping	you_1 went_2 shopping_3	contRecord_1_5_3.wav	1	19	19	1	contour_1659_5_1.wav	17.0201	14-Nov-13	16:36:48	16:37:05	Female	1992	English	yes	Intended Contradiction	Polarity Focus	Object
1659	contour	6	3	It's true that your friend has never responded to one of their letters, but it's a well known fact that she is very rich, and you want to suggest that this might be why they keep trying, even if you're not sure whether they might have other reasons.	I don't really know why this foundation keeps asking me for donations, they should know that I don't respond well to soliciting.	You have money	you_1 have_2 money_3	contRecord_3_6_3.wav	1	20	20	1	contour_1659_6_3.wav	32.5314	14-Nov-13	16:37:07	16:37:39	Female	1992	English	yes	Intended Implication	Upstepped Fall	Object
1659	contour	7	2	You told your friend earlier today that you need to get in touch with Manuel, but you didn't know how to contact him. At the time she just shrugged and didn't offer any help, so you assumed she didn't know him. So you're very surprised by what she says, and your answer should reflect that.	I just talked to Manuel, we're going to meet up later.	You know Manuel	you_1 know_2 Manuel_3	contRecord_2_7_3.wav	1	21	21	1	contour_1659_7_2.wav	26.5975	14-Nov-13	16:37:41	16:38:08	Female	1992	English	yes	Intended Incredulity	Yes/No Rise	Object
1659	contour	9	3	You know that your friend has a bike, and that she's just being lazy, so you want to suggest that she could in fact get there by bike, though you're not sure if there might be other options.	I can't join you because it starts after the metro stops running, and I have no way of getting there.	You have a bike	you_1 have_2 a bike_3	contRecord_3_9_3.wav	1	22	22	1	contour_1659_9_3.wav	17.0628	14-Nov-13	16:38:09	16:38:26	Female	1992	English	yes	Intended Implication	RFR	Object
1659	contour	1	2	Just the other day your friend was bad-talking John, so you know for a fact that she doesn't like him.  So you're very surprised by what she says, and your answer should reflect that.	Yesterday Sarah kept saying mean things about John and I was really uncomfortable because John's a nice guy, I really like him.	You like John	you_1 like_2 john_3	contRecord_2_1_3.wav	1	23	23	1	contour_1659_1_2.wav	21.8305	14-Nov-13	16:38:27	16:38:49	Female	1992	English	yes	Intended Incredulity	Yes/No Rise	Object
1659	contour	8	1	You know your friend is actually a pretty good dancer even if she hasn't had formal training, so you're very surprised to hear what she says and your answer should reflect that.	Matt asked me out for a dance, but I told him that I can't dance and that it would just be awkward.	You can dance	you_1 can_2 dance_3	contRecord_1_8_3.wav	1	24	24	1	contour_1659_8_1.wav	16.8773	14-Nov-13	16:38:51	16:39:07	Female	1992	English	yes	Intended Contradiction	Polarity Focus	Verb
1659	contour	4	2	Your friend always picks the cheese off her pizza, so you know she doesn't eat cheese. So you're very surprised by what she says, and your answer should reflect that.	Ooh the triple cheese omelette looks good. I like cheese.	You eat cheese	you_1 eat_2 cheese_3	contRecord_2_4_3.wav	1	25	25	1	contour_1659_4_2.wav	13.8292	14-Nov-13	16:39:09	16:39:23	Female	1992	English	yes	Intended Incredulity	Yes/No Rise	Object
1663	contour	8	3	You know that Matt enjoys dancing and your friend is a good dancer, so you want to suggest that he might have asked her out for that reason, without being sure whether he has any other motives.	Matt asked me out for a dance, and I wonder why he did, I thought he liked Jennifer.	You can dance	you_1 can_2 dance_3	contRecord_3_8_3.wav	3	1	1	1	contour_1663_8_3.wav	46.3421	20-Nov-13	11:35:54	11:36:41	Female	1995	English	yes	Intended Implication	Polarity Focus	Verb
1663	contour	9	2	You're surprised to hear that your friend wants to go on a bike ride, because usually she is allergic to any form of exercise. In fact, you're very surprised she even has a bike, and your answer should reflect that.	Hey, do you want to come for a bike ride down to the old town?	You have a bike	you_1 have_2 a bike_3	contRecord_2_9_3.wav	3	2	2	1	contour_1663_9_2.wav	23.7183	20-Nov-13	11:36:49	11:37:12	Female	1995	English	yes	Intended Incredulity	Yes/No Rise	Object
1663	contour	1	1	Your friend spent the whole day with John yesterday and you know for a fact that she likes him. So you're very surprised by what she says, and your answer should reflect that.	So yesterday Sarah asked me if I was going to John's Birthday party and I said no, I don't even like him.	You like John	you_1 like_2 john_3	contRecord_1_1_3.wav	3	3	3	1	contour_1663_1_1.wav	18.45	20-Nov-13	11:37:21	11:37:40	Female	1995	English	yes	Intended Contradiction	Contradiction Contour	Object
1663	contour	6	2	You and your friend are out for a night on the town, and she got you to pay for her drinks all night because she claimed she didn't have any money. So you're very surprised by what she says, and your answer should reflect that.	Let's take a cab home, I'll pay for it. 	You have money	you_1 have_2 money_3	contRecord_2_6_3.wav	3	4	4	1	contour_1663_6_2.wav	19.5728	20-Nov-13	11:37:47	11:38:07	Female	1995	English	yes	Intended Incredulity	Yes/No Rise	Object
1663	contour	5	3	It's true that your friend hasn't had a very good day, but she did get to go shopping and you know she really enjoys doing that even if you're not sure whether she got to do anything else she liked. 	This day has turned out to be so lame, I just wanted to have fun, but I didn't get to do a single thing I liked. 	You went shopping	you_1 went_2 shopping_3	contRecord_3_5_3.wav	3	5	5	1	contour_1663_5_3.wav	17.4554	20-Nov-13	11:38:11	11:38:28	Female	1995	English	yes	Intended Implication	RFR	Object
1663	contour	7	1	You know for a fact that your friend knows Manuel because you are all in the same biology class together. So you're very surprised by what she says, and your answer should reflect that.	Jim was just asking me if I've seen Manuel, and I told him I don't know any Manuel.	You know Manuel	you_1 know_2 Manuel_3	contRecord_1_7_3.wav	3	6	6	1	contour_1663_7_1.wav	16.5329	20-Nov-13	11:38:31	11:38:48	Female	1995	English	yes	Intended Contradiction	Contradiction Contour	Object
1663	contour	2	3	You know your friend likes tea, and they serve tea in this place, so you want to suggest that that's something she could order, but you're not sure whether there is anything else that she could drink.	I don't like going to this place because there is nothing I drink that I can order there.	You drink tea	you_1 drink_2 tea_3	contRecord_3_2_3.wav	3	7	7	1	contour_1663_2_3.wav	20.4959	20-Nov-13	11:38:51	11:39:11	Female	1995	English	yes	Intended Implication	RFR	Object
1663	contour	4	1	You always orders pizza when you two hang out. You know for a fact that your friend eats cheese. So you're very surprised by what she says, and your answer should reflect that.	I don't like poutine because there's cheese on it! I don't eat cheese.	You eat cheese	you_1 eat_2 cheese_3	contRecord_1_4_3.wav	3	8	8	1	contour_1663_4_1.wav	12.5361	20-Nov-13	11:39:13	11:39:26	Female	1995	English	yes	Intended Contradiction	Contradiction Contour	Object
1663	contour	3	2	Your friend hates coming to your house because you own a cat. You know for a fact that she dislikes cats. So you're very surprised by what she says, and your answer should reflect that.	Dylan just got a new kitten! I can't wait to go see it, I like cats.	You like cats	you_1 like_2 cats_3	contRecord_2_3_3.wav	3	9	9	1	contour_1663_3_2.wav	17.5561	20-Nov-13	11:39:29	11:39:46	Female	1995	English	yes	Intended Incredulity	Yes/No Rise	Object
1663	contour	3	1	Your friend mentioned the other day that she wanted to buy a cat because she likes them. So you're very surprised by what she says, and your answer should reflect that.	I saw a stray cat the other day. Cats are such filthy creatures, I don't like them.	You like cats	you_1 like_2 cats_3	contRecord_1_3_3.wav	3	10	10	1	contour_1663_3_1.wav	16.7206	20-Nov-13	11:39:55	11:40:12	Female	1995	English	yes	Intended Contradiction	Contradiction Contour	Object
1663	contour	7	3	You know that your friend is friends with Manuel, who just got a job at the concert venue a couple of weeks ago, and you want to suggest that he could help, even if you don't know for sure whether he could. 	The concert tonight is all sold out and I didn't get a ticket yet! I wish I knew someone who worked there who could get me in. 	You know Manuel	you_1 know_2 Manuel_3	contRecord_3_7_3.wav	3	11	11	1	contour_1663_7_3.wav	16.3553	20-Nov-13	11:40:14	11:40:30	Female	1995	English	yes	Intended Implication	Upstepped Fall	Object
1663	contour	8	2	You know your friend really dislikes dancing and can't dance, or at least that's what she always said. So you're very surprised by what she says, and your answer should reflect that.	Matt asked me out for a dance, and I said awesome, now I just need to get a dress for the occasion.	You can dance	you_1 can_2 dance_3	contRecord_2_8_3.wav	3	12	12	1	contour_1663_8_2.wav	22.5095	20-Nov-13	11:40:37	11:41:00	Female	1995	English	yes	Intended Incredulity	Yes/No Rise	Object
1663	contour	5	2	Earlier today you made your friend promise not to go shopping without you because there is something you need to buy and you wanted to go with her. She promised she wouldn't, so you're very surprised by what she says, and your answer should reflect that.	Sorry I'm late, it took forever to get through check out at the store. Everyone is out shopping.	You went shopping	you_1 went_2 shopping_3	contRecord_2_5_3.wav	3	13	13	1	contour_1663_5_2.wav	18.1888	20-Nov-13	11:41:01	11:41:19	Female	1995	English	yes	Intended Incredulity	Yes/No Rise	Object
1663	contour	4	3	You know for a fact your friend loves cheese, and many of the dishes involve Swiss cheese, for example fondue. You want to suggest that at least she's going to be able to eat that, even if you're not sure whether there'll be many other things she'll like.	We're going to a Swiss restaurant, and I'm worried that there won't be much that I'd actually want to eat.	You eat cheese	you_1 eat_2 cheese_3	contRecord_3_4_3.wav	3	14	14	1	contour_1663_4_3.wav	17.2292	20-Nov-13	11:41:23	11:41:40	Female	1995	English	yes	Intended Implication	RFR	Object
1663	contour	9	1	You're surprised to hear this given that your friend has a bike in the basement of the dorm, or at least she did. So you're very surprised by what she says, and your answer should reflect that.	I can't join you today because you're going by bike, and I don't have one, so I'll just stay home.	You have a bike	you_1 have_2 a bike_3	contRecord_1_9_3.wav	3	15	15	1	contour_1663_9_1.wav	19.2256	20-Nov-13	11:41:42	11:42:01	Female	1995	English	yes	Intended Contradiction	Contradiction Contour	Object
1663	contour	2	2	Yesterday at Starbucks you recommended a tea to your friend to which she responded, Ew, I don't drink tea! So you know for a fact that she doesn't drink tea. So you're very surprised by what she says, and your answer should reflect that.	Oh wow I went to second cup yesterday and ordered the best tea.	You drink tea	you_1 drink_2 tea_3	contRecord_2_2_3.wav	3	16	16	1	contour_1663_2_2.wav	13.1515	20-Nov-13	11:42:03	11:42:16	Female	1995	English	yes	Intended Incredulity	Yes/No Rise	Object
1663	contour	6	1	You know for a fact that your friend has some money because you just gave her ten dollars half an hour ago. So you're very surprised by what she says, and your answer should reflect that.	Mark was just asking me to repay him for the ticket, but I told him I don't have any money right now.	You have money	you_1 have_2 money_3	contRecord_1_6_3.wav	3	17	17	1	contour_1663_6_1.wav	15.1316	20-Nov-13	11:42:18	11:42:33	Female	1995	English	yes	Intended Contradiction	Polarity Focus	Verb
1663	contour	1	3	You know your friend John is attending the party, and you're sure the person you're talking with knows and likes him, but you're not sure whether she'll like anyone else, and your answer should reflect that.	I don't feel like going to this party tonight, I have the feeling I might not like any of the people there.	You like John	you_1 like_2 john_3	contRecord_3_1_3.wav	3	18	18	1	contour_1663_1_3.wav	17.1963	20-Nov-13	11:42:34	11:42:51	Female	1995	English	yes	Intended Implication	RFR	Object
1663	contour	9	3	You know that your friend has a bike, and that she's just being lazy, so you want to suggest that she could in fact get there by bike, though you're not sure if there might be other options.	I can't join you because it starts after the metro stops running, and I have no way of getting there.	You have a bike	you_1 have_2 a bike_3	contRecord_3_9_3.wav	3	19	19	1	contour_1663_9_3.wav	13.8931	20-Nov-13	11:42:54	11:43:08	Female	1995	English	yes	Intended Implication	RFR	Object
1663	contour	1	2	Just the other day your friend was bad-talking John, so you know for a fact that she doesn't like him.  So you're very surprised by what she says, and your answer should reflect that.	Yesterday Sarah kept saying mean things about John and I was really uncomfortable because John's a nice guy, I really like him.	You like John	you_1 like_2 john_3	contRecord_2_1_3.wav	3	20	20	1	contour_1663_1_2.wav	15.7076	20-Nov-13	11:43:11	11:43:26	Female	1995	English	yes	Intended Incredulity	Yes/No Rise	Object
1663	contour	8	1	You know your friend is actually a pretty good dancer even if she hasn't had formal training, so you're very surprised to hear what she says and your answer should reflect that.	Matt asked me out for a dance, but I told him that I can't dance and that it would just be awkward.	You can dance	you_1 can_2 dance_3	contRecord_1_8_3.wav	3	21	21	1	contour_1663_8_1.wav	13.7508	20-Nov-13	11:43:31	11:43:45	Female	1995	English	yes	Intended Contradiction	Polarity Focus	Verb
1663	contour	7	2	You told your friend earlier today that you need to get in touch with Manuel, but you didn't know how to contact him. At the time she just shrugged and didn't offer any help, so you assumed she didn't know him. So you're very surprised by what she says, and your answer should reflect that.	I just talked to Manuel, we're going to meet up later.	You know Manuel	you_1 know_2 Manuel_3	contRecord_2_7_3.wav	3	22	22	1	contour_1663_7_2.wav	11.7181	20-Nov-13	11:43:48	11:44:00	Female	1995	English	yes	Intended Incredulity	Yes/No Rise	Object
1663	contour	5	1	You know for a fact that your friend went shopping yesterday because you were with her when she went to the mall. So you're very surprised by what she says, and your answer should reflect that.	Today my Mom told me I'm addicted to shopping, so I told her I didn't go shopping at all yesterday.	You went shopping	you_1 went_2 shopping_3	contRecord_1_5_3.wav	3	23	23	1	contour_1663_5_1.wav	14.6531	20-Nov-13	11:44:06	11:44:20	Female	1995	English	yes	Intended Contradiction	Fall	Object
1663	contour	6	3	It's true that your friend has never responded to one of their letters, but it's a well known fact that she is very rich, and you want to suggest that this might be why they keep trying, even if you're not sure whether they might have other reasons.	I don't really know why this foundation keeps asking me for donations, they should know that I don't respond well to soliciting.	You have money	you_1 have_2 money_3	contRecord_3_6_3.wav	3	24	24	1	contour_1663_6_3.wav	14.2379	20-Nov-13	11:44:24	11:44:38	Female	1995	English	yes	Intended Implication	RFR	Object
1663	contour	2	1	Yesterday at Starbucks your friend ordered tea and you know for a fact that she drinks tea. So you're very surprised by what she says, and your answer should reflect that.	Yesterday I got home and my mom had made me tea. Ick. I never drink tea.	You drink tea	you_1 drink_2 tea_3	contRecord_1_2_3.wav	3	25	25	1	contour_1663_2_1.wav	12.7971	20-Nov-13	11:44:40	11:44:52	Female	1995	English	yes	Intended Contradiction	Contradiction Contour	Object
1663	contour	3	3	Your friend always cuddles with your cat when she comes over. So you think she likes cats, but you're not sure whether there any other animals that she might like.	She asked what my favorite animal is, but I'm not really sure, I'm just not an animal person. 	You like cats	you_1 like_2 cats_3	contRecord_3_3_3.wav	3	26	26	1	contour_1663_3_3.wav	13.858	20-Nov-13	11:44:55	11:45:08	Female	1995	English	yes	Intended Implication	RFR	Object
1663	contour	4	2	Your friend always picks the cheese off her pizza, so you know she doesn't eat cheese. So you're very surprised by what she says, and your answer should reflect that.	Ooh the triple cheese omelette looks good. I like cheese.	You eat cheese	you_1 eat_2 cheese_3	contRecord_2_4_3.wav	3	27	27	1	contour_1663_4_2.wav	17.4285	20-Nov-13	11:45:10	11:45:28	Female	1995	English	yes	Intended Incredulity	Yes/No Rise	Object
1677	contour	8	3	You know that Matt enjoys dancing and your friend is a good dancer, so you want to suggest that he might have asked her out for that reason, without being sure whether he has any other motives.	Matt asked me out for a dance, and I wonder why he did, I thought he liked Jennifer.	You can dance	you_1 can_2 dance_3	contRecord_3_8_3.wav	3	12	12	1	contour_1677_8_3.wav	14.3058	28-Nov-13	15:58:11	15:58:25	Female	1995	English	yes	Intended Implication	RFR	Object
1677	contour	2	1	Yesterday at Starbucks your friend ordered tea and you know for a fact that she drinks tea. So you're very surprised by what she says, and your answer should reflect that.	Yesterday I got home and my mom had made me tea. Ick. I never drink tea.	You drink tea	you_1 drink_2 tea_3	contRecord_1_2_3.wav	3	25	25	1	contour_1677_2_1.wav	11.101	28-Nov-13	16:01:29	16:01:40	Female	1995	English	yes	Intended Contradiction	Fall	Object
1677	contour	8	2	You know your friend really dislikes dancing and can't dance, or at least that's what she always said. So you're very surprised by what she says, and your answer should reflect that.	Matt asked me out for a dance, and I said awesome, now I just need to get a dress for the occasion.	You can dance	you_1 can_2 dance_3	contRecord_2_8_3.wav	3	1	1	1	contour_1677_8_2.wav	18.5409	28-Nov-13	15:54:55	15:55:13	Female	1995	English	yes	Intended Incredulity	Contradiction Contour	Object
1677	contour	1	3	You know your friend John is attending the party, and you're sure the person you're talking with knows and likes him, but you're not sure whether she'll like anyone else, and your answer should reflect that.	I don't feel like going to this party tonight, I have the feeling I might not like any of the people there.	You like John	you_1 like_2 john_3	contRecord_3_1_3.wav	3	2	2	1	contour_1677_1_3.wav	9.531	28-Nov-13	15:55:14	15:55:23	Female	1995	English	yes	Intended Implication	Fall	Object
1677	contour	9	1	You're surprised to hear this given that your friend has a bike in the basement of the dorm, or at least she did. So you're very surprised by what she says, and your answer should reflect that.	I can't join you today because you're going by bike, and I don't have one, so I'll just stay home.	You have a bike	you_1 have_2 a bike_3	contRecord_1_9_3.wav	3	3	3	1	contour_1677_9_1.wav	16.8509	28-Nov-13	15:55:24	15:55:41	Female	1995	English	yes	Intended Contradiction	Polarity Focus	Verb
1677	contour	7	3	You know that your friend is friends with Manuel, who just got a job at the concert venue a couple of weeks ago, and you want to suggest that he could help, even if you don't know for sure whether he could. 	The concert tonight is all sold out and I didn't get a ticket yet! I wish I knew someone who worked there who could get me in. 	You know Manuel	you_1 know_2 Manuel_3	contRecord_3_7_3.wav	3	4	4	1	contour_1677_7_3.wav	17.4837	28-Nov-13	15:55:42	15:55:59	Female	1995	English	yes	Intended Implication	Contradiction Contour	Object
1677	contour	5	2	Earlier today you made your friend promise not to go shopping without you because there is something you need to buy and you wanted to go with her. She promised she wouldn't, so you're very surprised by what she says, and your answer should reflect that.	Sorry I'm late, it took forever to get through check out at the store. Everyone is out shopping.	You went shopping	you_1 went_2 shopping_3	contRecord_2_5_3.wav	3	5	5	1	contour_1677_5_2.wav	36.8349	28-Nov-13	15:56:00	15:56:36	Female	1995	English	yes	Intended Incredulity	Yes/No Rise	Object
1677	contour	6	1	You know for a fact that your friend has some money because you just gave her ten dollars half an hour ago. So you're very surprised by what she says, and your answer should reflect that.	Mark was just asking me to repay him for the ticket, but I told him I don't have any money right now.	You have money	you_1 have_2 money_3	contRecord_1_6_3.wav	3	6	6	1	contour_1677_6_1.wav	12.7396	28-Nov-13	15:56:37	15:56:50	Female	1995	English	yes	Intended Contradiction	Fall	Object
1677	contour	2	2	Yesterday at Starbucks you recommended a tea to your friend to which she responded, Ew, I don't drink tea! So you know for a fact that she doesn't drink tea. So you're very surprised by what she says, and your answer should reflect that.	Oh wow I went to second cup yesterday and ordered the best tea.	You drink tea	you_1 drink_2 tea_3	contRecord_2_2_3.wav	3	7	7	1	contour_1677_2_2.wav	14.1005	28-Nov-13	15:56:50	15:57:04	Female	1995	English	yes	Intended Incredulity	Yes/No Rise	Object
1677	contour	3	1	Your friend mentioned the other day that she wanted to buy a cat because she likes them. So you're very surprised by what she says, and your answer should reflect that.	I saw a stray cat the other day. Cats are such filthy creatures, I don't like them.	You like cats	you_1 like_2 cats_3	contRecord_1_3_3.wav	3	8	8	1	contour_1677_3_1.wav	16.3909	28-Nov-13	15:57:05	15:57:21	Female	1995	English	yes	Intended Contradiction	Polarity Focus	Verb
1677	contour	4	3	You know for a fact your friend loves cheese, and many of the dishes involve Swiss cheese, for example fondue. You want to suggest that at least she's going to be able to eat that, even if you're not sure whether there'll be many other things she'll like.	We're going to a Swiss restaurant, and I'm worried that there won't be much that I'd actually want to eat.	You eat cheese	you_1 eat_2 cheese_3	contRecord_3_4_3.wav	3	9	9	1	contour_1677_4_3.wav	16.2665	28-Nov-13	15:57:22	15:57:38	Female	1995	English	yes	Intended Implication	Fall	Object
1677	contour	9	2	You're surprised to hear that your friend wants to go on a bike ride, because usually she is allergic to any form of exercise. In fact, you're very surprised she even has a bike, and your answer should reflect that.	Hey, do you want to come for a bike ride down to the old town?	You have a bike	you_1 have_2 a bike_3	contRecord_2_9_3.wav	3	10	10	1	contour_1677_9_2.wav	10.9486	28-Nov-13	15:57:38	15:57:49	Female	1995	English	yes	Intended Incredulity	Yes/No Rise	Verb
1677	contour	1	1	Your friend spent the whole day with John yesterday and you know for a fact that she likes him. So you're very surprised by what she says, and your answer should reflect that.	So yesterday Sarah asked me if I was going to John's Birthday party and I said no, I don't even like him.	You like John	you_1 like_2 john_3	contRecord_1_1_3.wav	3	11	11	1	contour_1677_1_1.wav	20.181	28-Nov-13	15:57:50	15:58:10	Female	1995	English	yes	Intended Contradiction	Contradiction Contour	Object
1677	contour	6	3	It's true that your friend has never responded to one of their letters, but it's a well known fact that she is very rich, and you want to suggest that this might be why they keep trying, even if you're not sure whether they might have other reasons.	I don't really know why this foundation keeps asking me for donations, they should know that I don't respond well to soliciting.	You have money	you_1 have_2 money_3	contRecord_3_6_3.wav	3	24	24	1	contour_1677_6_3.wav	18.5716	28-Nov-13	16:01:10	16:01:28	Female	1995	English	yes	Intended Implication	Fall	Object
1677	contour	7	1	You know for a fact that your friend knows Manuel because you are all in the same biology class together. So you're very surprised by what she says, and your answer should reflect that.	Jim was just asking me if I've seen Manuel, and I told him I don't know any Manuel.	You know Manuel	you_1 know_2 Manuel_3	contRecord_1_7_3.wav	3	13	13	1	contour_1677_7_1.wav	15.7483	28-Nov-13	15:58:26	15:58:41	Female	1995	English	yes	Intended Contradiction	Contradiction Contour	Object
1677	contour	5	3	It's true that your friend hasn't had a very good day, but she did get to go shopping and you know she really enjoys doing that even if you're not sure whether she got to do anything else she liked. 	This day has turned out to be so lame, I just wanted to have fun, but I didn't get to do a single thing I liked. 	You went shopping	you_1 went_2 shopping_3	contRecord_3_5_3.wav	3	14	14	1	contour_1677_5_3.wav	20.451	28-Nov-13	15:58:42	15:59:02	Female	1995	English	yes	Intended Implication	RFR	Object
1677	contour	6	2	You and your friend are out for a night on the town, and she got you to pay for her drinks all night because she claimed she didn't have any money. So you're very surprised by what she says, and your answer should reflect that.	Let's take a cab home, I'll pay for it. 	You have money	you_1 have_2 money_3	contRecord_2_6_3.wav	3	15	15	1	contour_1677_6_2.wav	15.7821	28-Nov-13	15:59:03	15:59:19	Female	1995	English	yes	Intended Incredulity	Yes/No Rise	Object
1677	contour	3	2	Your friend hates coming to your house because you own a cat. You know for a fact that she dislikes cats. So you're very surprised by what she says, and your answer should reflect that.	Dylan just got a new kitten! I can't wait to go see it, I like cats.	You like cats	you_1 like_2 cats_3	contRecord_2_3_3.wav	3	16	16	1	contour_1677_3_2.wav	13.7198	28-Nov-13	15:59:19	15:59:33	Female	1995	English	yes	Intended Incredulity	Yes/No Rise	Object
1677	contour	4	1	You always orders pizza when you two hang out. You know for a fact that your friend eats cheese. So you're very surprised by what she says, and your answer should reflect that.	I don't like poutine because there's cheese on it! I don't eat cheese.	You eat cheese	you_1 eat_2 cheese_3	contRecord_1_4_3.wav	3	17	17	1	contour_1677_4_1.wav	14.8485	28-Nov-13	15:59:34	15:59:49	Female	1995	English	yes	Intended Contradiction	Presumption Contour	Object
1677	contour	2	3	You know your friend likes tea, and they serve tea in this place, so you want to suggest that that's something she could order, but you're not sure whether there is anything else that she could drink.	I don't like going to this place because there is nothing I drink that I can order there.	You drink tea	you_1 drink_2 tea_3	contRecord_3_2_3.wav	3	18	18	1	contour_1677_2_3.wav	12.0609	28-Nov-13	15:59:49	16:00:01	Female	1995	English	yes	Intended Implication	RFR	Object
1677	contour	1	2	Just the other day your friend was bad-talking John, so you know for a fact that she doesn't like him.  So you're very surprised by what she says, and your answer should reflect that.	Yesterday Sarah kept saying mean things about John and I was really uncomfortable because John's a nice guy, I really like him.	You like John	you_1 like_2 john_3	contRecord_2_1_3.wav	3	19	19	1	contour_1677_1_2.wav	12.9218	28-Nov-13	16:00:01	16:00:14	Female	1995	English	yes	Intended Incredulity	Yes/No Rise	Verb
1677	contour	8	1	You know your friend is actually a pretty good dancer even if she hasn't had formal training, so you're very surprised to hear what she says and your answer should reflect that.	Matt asked me out for a dance, but I told him that I can't dance and that it would just be awkward.	You can dance	you_1 can_2 dance_3	contRecord_1_8_3.wav	3	20	20	1	contour_1677_8_1.wav	14.8546	28-Nov-13	16:00:15	16:00:29	Female	1995	English	yes	Intended Contradiction	Fall	Object
1677	contour	9	3	You know that your friend has a bike, and that she's just being lazy, so you want to suggest that she could in fact get there by bike, though you're not sure if there might be other options.	I can't join you because it starts after the metro stops running, and I have no way of getting there.	You have a bike	you_1 have_2 a bike_3	contRecord_3_9_3.wav	3	21	21	1	contour_1677_9_3.wav	12.5059	28-Nov-13	16:00:30	16:00:42	Female	1995	English	yes	Intended Implication	Fall	Verb
1677	contour	7	2	You told your friend earlier today that you need to get in touch with Manuel, but you didn't know how to contact him. At the time she just shrugged and didn't offer any help, so you assumed she didn't know him. So you're very surprised by what she says, and your answer should reflect that.	I just talked to Manuel, we're going to meet up later.	You know Manuel	you_1 know_2 Manuel_3	contRecord_2_7_3.wav	3	22	22	1	contour_1677_7_2.wav	11.8978	28-Nov-13	16:00:43	16:00:55	Female	1995	English	yes	Intended Incredulity	Yes/No Rise	Verb
1677	contour	5	1	You know for a fact that your friend went shopping yesterday because you were with her when she went to the mall. So you're very surprised by what she says, and your answer should reflect that.	Today my Mom told me I'm addicted to shopping, so I told her I didn't go shopping at all yesterday.	You went shopping	you_1 went_2 shopping_3	contRecord_1_5_3.wav	3	23	23	1	contour_1677_5_1.wav	14.4604	28-Nov-13	16:00:55	16:01:09	Female	1995	English	yes	Intended Contradiction	Fall	Object
